X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.27660134,44.95283819,20822671,20-243950,2020/09/20 22:11:44+00,Domestic Abuse-In Progress ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,White,Male,25,Tensed                                                                         ,5,Whittier
-93.27660134,44.95283819,20829647,20-243950,2020/09/20 22:11:44+00,Domestic Abuse-In Progress ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Push Away,White,Male,25,Tensed                                                                         ,5,Whittier
-93.27660134,44.95283819,20830632,20-243950,2020/09/20 22:11:44+00,Domestic Abuse-In Progress ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,White,Male,25,Tensed                                                                         ,5,Whittier
-93.27660134,44.95283819,20833810,20-243950,2020/09/20 22:11:44+00,Domestic Abuse-In Progress ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,25,Tensed                                                                         ,5,Whittier
-93.27660134,44.95283819,20834493,20-243950,2020/09/20 22:11:44+00,Domestic Abuse-In Progress ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,White,Male,25,Tensed                                                                         ,5,Whittier
-93.24293538,44.98528529,20821339,20-243844,2020/09/20 19:20:26+00,Unknown Trouble ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Less Lethal,Bean Bag Round,Black,Female,20,Other                                                                          ,2,Marcy Holmes
-93.24293538,44.98528529,20824986,20-243844,2020/09/20 19:20:26+00,Unknown Trouble ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Taser,Display,Black,Female,20,Other                                                                          ,2,Marcy Holmes
-93.24293538,44.98528529,20834032,20-243844,2020/09/20 19:20:26+00,Unknown Trouble ,Yes,CIC     ,No,3,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,Black,Female,20,Other                                                                          ,2,Marcy Holmes
-93.23807829,44.94475963,20834387,20-243826,2020/09/20 18:50:45+00,Unknown Trouble ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Push Away,Black,Male,34,Other                                                                          ,3,Corcoran
-93.26545258,44.98934817,20833889,20-243530,2020/09/20 10:25:44+00,Theft - Report Only ,Yes,THEFT   ,No,3,ARRESTEE                                               ,1,Taser,Firing Darts,White,Male,47,Other                                                                          ,2,Nicollet Island - East Bank
-93.24995453,44.94921965,20822282,20-243481,2020/09/20 08:06:45+00,Attempted Suicide ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Female,17,Verbal Non-Compliance                                                          ,3,East Phillips
-93.24995453,44.94921965,20828892,20-243481,2020/09/20 08:06:45+00,Attempted Suicide ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,2,Bodily Force,Body Weight Pin,White,Female,17,Tensed                                                                         ,3,East Phillips
-93.25057078,44.94473733,20830631,20-243217,2020/09/19 23:16:59+00,ShotSpotter Activation ,Yes,DAMPRP  ,No,3,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Male,26,Fled in a Vehicle                                                              ,3,Powderhorn Park
-93.25057078,44.94473733,20830737,20-243217,2020/09/19 23:16:59+00,ShotSpotter Activation ,Yes,DAMPRP  ,No,6,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Male,26,Fled in a Vehicle                                                              ,3,Powderhorn Park
-93.25057078,44.94473733,20833773,20-243217,2020/09/19 23:16:59+00,ShotSpotter Activation ,Yes,DAMPRP  ,No,7,ARRESTEE                                               ,1,Police K9 Bite,On Lead,Native American,Male,26,Commission of a Crime                                                          ,3,Powderhorn Park
-93.25057078,44.94473733,20835496,20-243217,2020/09/19 23:16:59+00,ShotSpotter Activation ,Yes,DAMPRP  ,No,7,ARRESTEE                                               ,1,Improvised Weapon,Other Improvised Weapon,Native American,Male,26,Commission of a Crime                                                          ,3,Powderhorn Park
-93.29942235,45.00545214,20822928,20-242535,2020/09/19 03:49:13+00,Personal Injury Accident ,Yes,FORCE   ,No,2,DRIVER                                                 ,1,Bodily Force,Joint Lock,Black,Male,31,Tensed                                                                         ,4,Jordan
-93.29942235,45.00545214,20826111,20-242535,2020/09/19 03:49:13+00,Personal Injury Accident ,Yes,FORCE   ,No,1,DRIVER                                                 ,1,Bodily Force,Joint Lock,Black,Male,31,Tensed                                                                         ,4,Jordan
-93.26611248,44.97429494,20833878,20-242441,2020/09/19 00:43:41+00,Unwanted Person ,Yes,TRSPAS  ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,33,Verbal Non-Compliance                                                          ,1,Downtown West
-93.2630858,45.00144202,20830784,20-242202,2020/09/18 20:35:55+00,Emotionally Disturb Person ,Yes,CIC     ,No,3,PERSON IN CRISIS                                       ,1,Taser,Red Dot,Unknown,Female,63,Other                                                                          ,2,Sheridan
-93.27013084,45.01588317,20826936,20-241909,2020/09/18 15:36:29+00,Person with a Gun ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Taser,Display,White,Male,40,Verbal Non-Compliance                                                          ,2,Marshall Terrace
-93.27314723,44.95282851,20830424,20-241758,2020/09/18 12:03:52+00,Recover Vehicle ,No,FINFO   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Native American,Female,26,Verbal Non-Compliance                                                          ,5,Whittier
-93.27314723,44.95282851,20834193,20-241758,2020/09/18 12:03:52+00,Recover Vehicle ,No,FINFO   ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Native American,Female,26,Verbal Non-Compliance                                                          ,5,Whittier
-93.28635104,44.9640825,20821831,20-241701,2020/09/18 10:45:46+00,Attempt Pick-Up ,No,WT      ,No,2,ARRESTEE                                               ,1,Improvised Weapon,Other Improvised Weapon,White,Male,38,Other                                                                          ,5,Stevens Square - Loring Heights
-93.2778163,44.96789104,20822377,20-241373,2020/09/17 22:43:31+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,Black,Male,30,Other                                                                          ,1,Loring Park
-93.2778163,44.96789104,20822776,20-241373,2020/09/17 22:43:31+00,Emotionally Disturb Person ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,Black,Male,30,Other                                                                          ,1,Loring Park
-93.2778163,44.96789104,20826935,20-241373,2020/09/17 22:43:31+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,30,Other                                                                          ,1,Loring Park
-93.2273475,45.00479846,20835495,20-241153,2020/09/17 17:40:46+00,Assault in Progress ,Yes,FORCE   ,No,1,INVOLVED                                               ,1,Bodily Force,Joint Lock,White,Female,20,Other                                                                          ,2,Northeast Park
-93.27210446,44.97486982,20821444,20-240905,2020/09/17 12:13:31+00,Person with a Gun ,No,PFARM   ,No,5,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,28,Verbal Non-Compliance                                                          ,1,Downtown West
-93.27210446,44.97486982,20829389,20-240905,2020/09/17 12:13:31+00,Person with a Gun ,No,PFARM   ,No,4,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,28,Commission of a Crime                                                          ,1,Downtown West
0,0,20823364,20-240756,2020/09/17 06:49:27+00,,No,FLEE    ,No,8,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,17,Tensed                                                                         ,0O,
0,0,20829541,20-240756,2020/09/17 06:49:27+00,,No,FLEE    ,No,5,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,17,Fled in a Vehicle                                                              ,0O,
0,0,20830889,20-240756,2020/09/17 06:49:27+00,,No,FLEE    ,No,9,ARRESTEE                                               ,1,Taser,Touch,Black,Male,17,Fled in a Vehicle                                                              ,0O,
0,0,20833772,20-240756,2020/09/17 06:49:27+00,,No,FLEE    ,No,3,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,17,Fled in a Vehicle                                                              ,0O,
-93.26616592,45.00799672,20824985,20-240678,2020/09/17 01:27:36+00,Assault in Progress ,Yes,ASLT5   ,No,1,SUSPECT                                                ,1,Bodily Force,Joint Lock,Black,Female,19,Commission of a Crime                                                          ,2,Bottineau
-93.29104937,44.99827388,20821936,20-240675,2020/09/17 01:24:16+00,ShotSpotter Activation ,No,WEAP    ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Knee,Black,Male,24,Tensed                                                                         ,4,Near - North
