X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.25227599,44.9877132,20834214,19-271625,2019/09/08 02:20:27+00,Fight ,Yes,ASLT4   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Unknown,Female,29,Assaulted Officer                                                              ,2,Marcy Holmes
-93.29827352,44.94960945,20822271,19-271418,2019/09/07 23:19:29+00,Suspicious Person ,No,FORCE   ,No,2,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Male,27,Tensed                                                                         ,5,Lowry Hill East
-93.29827352,44.94960945,20827643,19-271418,2019/09/07 23:19:29+00,Suspicious Person ,No,FORCE   ,No,1,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Male,27,Tensed                                                                         ,5,Lowry Hill East
-93.27188308,44.9800647,20825105,19-271342,2019/09/07 22:12:16+00,Suspicious Person ,No,NARC    ,No,1,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Black,Male,25,Tensed                                                                         ,1,Downtown West
-93.27188308,44.9800647,20833427,19-271342,2019/09/07 22:12:16+00,Suspicious Person ,No,NARC    ,No,1,ARRESTEE                                               ,2,Bodily Force,Neck Restraint: subject lost conciousness,Black,Male,25,Tensed                                                                         ,1,Downtown West
-93.26581352,44.95194014,20828525,19-271271,2019/09/07 20:55:04+00,Suspicious Vehicle ,Yes,DWICHD  ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Unknown,Female,21,Tensed                                                                         ,3,Phillips West
-93.26581352,44.95194014,20830115,19-271271,2019/09/07 20:55:04+00,Suspicious Vehicle ,Yes,DWICHD  ,Yes,1,ARRESTEE                                               ,1,Chemical Irritant,Personal Mace,Unknown,Female,21,Tensed                                                                         ,3,Phillips West
-93.27405088,44.93655606,20821981,19-271209,2019/09/07 19:53:13+00,Suspicious Vehicle ,Yes,DWIREF  ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,23,Fled on Foot                                                                   ,3,Central
-93.27405088,44.93655606,20822674,19-271209,2019/09/07 19:53:13+00,Suspicious Vehicle ,Yes,DWIREF  ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Knee,White,Male,23,Fled on Foot                                                                   ,3,Central
-93.27405088,44.93655606,20827748,19-271209,2019/09/07 19:53:13+00,Suspicious Vehicle ,Yes,DWIREF  ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,23,Fled on Foot                                                                   ,3,Central
-93.23923713,44.98187509,20828556,19-270619,2019/09/07 04:29:14+00,Assist EMS Personnel ,No,MISC    ,No,1,OTHER                                                  ,1,Bodily Force,Takedown,White,Male,23,Tensed                                                                         ,2,Marcy Holmes
-93.23923713,44.98187509,20835259,19-270619,2019/09/07 04:29:14+00,Assist EMS Personnel ,No,MISC    ,No,2,OTHER                                                  ,2,Bodily Force,Takedown,White,Male,23,Other                                                                          ,2,Marcy Holmes
-93.26967792,44.97774511,20823695,19-270574,2019/09/07 02:59:19+00,Traffic Law Enforcement ,No,WEAP    ,No,1,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Black,Male,30,Other                                                                          ,1,Downtown West
-93.26967792,44.97774511,20831565,19-270574,2019/09/07 02:59:19+00,Traffic Law Enforcement ,No,WEAP    ,No,1,ARRESTEE                                               ,2,Bodily Force,Takedown,Black,Male,30,Other                                                                          ,1,Downtown West
-93.30001458,45.01318779,20829779,19-270416,2019/09/07 00:57:12+00,Personal Injury Accident ,Yes,DWI     ,No,4,SUSPECT                                                ,1,Chemical Irritant,Personal Mace,Black,Male,29,Verbal Non-Compliance                                                          ,4,Folwell
-93.28952198,44.99968716,20820746,19-270377,2019/09/07 00:17:49+00,Unknown Trouble ,No,MISC    ,No,1,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Male,22,Other                                                                          ,4,Hawthorne
-93.26310512,45.00799792,20820851,19-270251,2019/09/06 22:36:02+00,Person with a Weapon ,Yes,CIC     ,No,2,INVOLVED                                               ,1,Bodily Force,Knee,White,Female,30,Other                                                                          ,2,Holland
-93.26310512,45.00799792,20822165,19-270251,2019/09/06 22:36:02+00,Person with a Weapon ,Yes,CIC     ,No,3,PERSON IN CRISIS                                       ,1,Taser,Firing Darts,White,Male,26,Other                                                                          ,2,Holland
-93.26310512,45.00799792,20831459,19-270251,2019/09/06 22:36:02+00,Person with a Weapon ,Yes,CIC     ,No,2,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Female,30,Other                                                                          ,2,Holland
-93.26310512,45.00799792,20833310,19-270251,2019/09/06 22:36:02+00,Person with a Weapon ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Less Lethal,Bean Bag Round,White,Male,26,Other                                                                          ,2,Holland
-93.26255812,44.96225658,20820720,19-270078,2019/09/06 20:24:57+00,Emotionally Disturb Person ,No,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,Black,Male,30,Other                                                                          ,3,Ventura Village
-93.26255812,44.96225658,20825577,19-270078,2019/09/06 20:24:57+00,Emotionally Disturb Person ,No,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Push Away,Black,Male,30,Other                                                                          ,3,Ventura Village
-93.26255812,44.96225658,20828555,19-270078,2019/09/06 20:24:57+00,Emotionally Disturb Person ,No,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,30,Other                                                                          ,3,Ventura Village
-93.26071909,44.9447319,20822568,19-270000,2019/09/06 19:13:01+00,Suspicious Vehicle ,No,WT      ,No,1,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,46,Fled on Foot                                                                   ,3,Powderhorn Park
-93.26640963,44.95821474,20821112,19-267708,2019/09/04 22:47:38+00,Domestic ,Yes,OFPEN   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,26,Commission of a Crime                                                          ,3,Phillips West
-93.26640963,44.95821474,20824051,19-267708,2019/09/04 22:47:38+00,Domestic ,Yes,OFPEN   ,No,3,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,26,Fled on Foot                                                                   ,3,Phillips West
-93.26640963,44.95821474,20825728,19-267708,2019/09/04 22:47:38+00,Domestic ,Yes,OFPEN   ,No,1,ARRESTEE                                               ,1,Less Lethal,Bean Bag Round,Black,Male,26,Commission of a Crime                                                          ,3,Phillips West
-93.26640963,44.95821474,20827897,19-267708,2019/09/04 22:47:38+00,Domestic ,Yes,OFPEN   ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,26,Fled on Foot                                                                   ,3,Phillips West
-93.26640963,44.95821474,20828449,19-267708,2019/09/04 22:47:38+00,Domestic ,Yes,OFPEN   ,No,3,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,26,Fled on Foot                                                                   ,3,Phillips West
-93.26640963,44.95821474,20835364,19-267708,2019/09/04 22:47:38+00,Domestic ,Yes,OFPEN   ,No,2,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,26,Fled on Foot                                                                   ,3,Phillips West
-93.2779272,44.9474943,20820475,19-266180,2019/09/03 19:08:56+00,Theft ,Yes,FORCE   ,No,4,INVOLVED                                               ,2,Bodily Force,Joint Lock,Asian,Male,71,Tensed                                                                         ,5,Lyndale
-93.2779272,44.9474943,20821980,19-266180,2019/09/03 19:08:56+00,Theft ,Yes,FORCE   ,No,1,INVOLVED                                               ,1,Bodily Force,Push Away,Asian,Female,67,Other                                                                          ,5,Lyndale
-93.2779272,44.9474943,20822334,19-266180,2019/09/03 19:08:56+00,Theft ,Yes,FORCE   ,No,3,INVOLVED                                               ,1,Bodily Force,Joint Lock,Asian,Female,67,Tensed                                                                         ,5,Lyndale
-93.2779272,44.9474943,20822673,19-266180,2019/09/03 19:08:56+00,Theft ,Yes,FORCE   ,No,1,INVOLVED                                               ,1,Bodily Force,Joint Lock,Asian,Female,67,Other                                                                          ,5,Lyndale
-93.2779272,44.9474943,20829884,19-266180,2019/09/03 19:08:56+00,Theft ,Yes,FORCE   ,No,2,INVOLVED                                               ,2,Bodily Force,Joint Lock,Asian,Male,71,Other                                                                          ,5,Lyndale
